customer_id,first_name,last_name,email,phone_number,iban,address,city,country,risk_tier,created_at
554fa6a6-f7d2-4183-918d-620f3a877ce4,Marie,Boutin,valentinlucy@example.com,+33 (0)5 24 10 55 66,FR9713906048058925832067998,"74, rue Marques, 11587 Vallet-sur-Girard",Alexandre-la-Forêt,FR,MEDIUM,2024-10-28 04:54:34.293365
5ae9e122-922a-4d68-937a-b71519358ab0,Constance,Gay,paulettedufour@example.com,+33 7 46 93 89 83,FR2431465911665535590425979,"4, chemin Meyer, 97120 Saint Patrick-les-Bains",Garcia,FR,LOW,2025-05-04 19:24:52.151698
522d472a-4f44-4d24-a793-e0cbbdbdeb3c,Suzanne,Masson,catherine70@example.com,+33 3 62 38 84 87,FR2092069804204394070164510,"73, rue de Gomes, 62987 Rossi-sur-Blanc",Philippe,FR,LOW,2025-08-27 18:30:55.690912
74ef308c-144d-4fea-b601-1f950146c187,Céline,Guilbert,fournierpaul@example.net,0479762055,FR6054384046084325621689363,"69, boulevard Gilles Leclerc, 83241 Allard-sur-Pottier",Dos Santos,FR,LOW,2025-04-09 18:33:25.624227
0f639fc4-8b92-4b88-adb0-10f065001489,Maryse,Hardy,aurorepires@example.org,+33 4 71 18 81 25,FR0820566474231220994999393,"6, avenue Lucas, 64966 Lelièvre-sur-Mendès",Gonzalez,FR,HIGH,2026-05-11 12:28:11.076293
51677a07-51d3-49c0-9df0-0c7a86a97ff8,Claudine,Reynaud,isaacolivier@example.org,+33 (0)5 55 04 63 33,FR5012797573660965699988081,"4, boulevard de Delaunay, 94140 ChevallierVille",Klein,FR,MEDIUM,2025-07-14 03:23:35.164409
950145d0-c558-4e64-8ab5-92574c54448c,Thibaut,Becker,celina26@example.com,+33 (0)2 72 77 18 12,FR1898266570279371452111751,"792, avenue de Bertrand, 97331 Moreno",Goncalves,FR,LOW,2026-05-23 17:03:18.438212
5340122f-5028-4389-b096-7aa81bf6dd37,Joseph,Lecoq,humbertthibault@example.com,04 42 21 23 09,FR2540777809733977671990384,"rue Lefèvre, 83457 Saint Dominique",Sainte Vincent,FR,LOW,2026-06-30 09:05:17.883463
070c29ca-848f-45c7-9fe4-325a9786f3b3,Benoît,Nicolas,kcolin@example.net,0326795014,FR8355616814721458683390198,"646, boulevard Hortense Ferrand, 45232 Thibault-sur-Mahe",Chauveaudan,FR,LOW,2025-08-21 19:41:50.049639
a9f8836f-fd70-4e3f-97fb-4a90229515e4,Jules,Bourdon,mathildecharpentier@example.org,+33 (0)2 50 07 13 96,FR7560558303441448850155699,"65, avenue de Reynaud, 05761 Leduc",Techer,FR,LOW,2025-07-29 12:40:41.228106
9d702cf2-b8f5-427f-a246-692f13ffcb73,Élise,Daniel,vpasquier@example.org,0470880395,FR4151240568299629145046173,"93, rue Frédéric Besson, 97614 Morin",GuillouVille,FR,MEDIUM,2026-04-02 17:28:23.536177
51f125b9-4170-4438-9fae-5c74484e8c98,Constance,Brunet,zacharieguillet@example.net,0476218230,FR8776810409157018409435334,"27, rue Hugues Paris, 15115 Vaillant-sur-Buisson",Saint Élodieboeuf,FR,LOW,2025-10-02 08:33:38.008347
62f4b37e-e7de-409a-abda-e2cc390e1974,Richard,Blanchard,henriette32@example.org,0482870207,FR0201601662997954538179217,"87, rue Meunier, 78364 Michaud",Bonnin,FR,MEDIUM,2026-06-28 02:23:06.399966
15c36f4b-50c9-46c3-8506-10966abb4bdc,Vincent,Germain,bcoulon@example.org,02 47 57 72 45,FR5099281615814876963938276,"79, boulevard Simone Le Goff, 69810 Giraud",Sainte Gabrieldan,FR,LOW,2025-04-21 17:43:05.242687
563366d6-611f-4838-9918-d84225ebd937,Étienne,Hebert,thibaultlebon@example.org,+33 (0)5 19 57 01 32,FR7890227846997335494651909,"60, rue de Martin, 90673 Masson",Martinez,FR,LOW,2025-02-14 21:28:51.025316
e44f4a29-6777-4ab0-9931-e2c448d1647a,Martine,Maury,utoussaint@example.net,05 53 66 83 27,FR6723865624220102762126796,"868, chemin Maurice Lemoine, 54719 Sainte Camille",Mendès,FR,LOW,2025-08-28 13:24:50.881257
b7d10f7d-9dca-48f3-bd4b-beeb2004f861,Antoinette,Morvan,arthur09@example.com,0247971284,FR6378189137189490580778795,"34, boulevard Bouvet, 38844 Bertin-sur-Bonnet",Delorme-les-Bains,FR,LOW,2025-10-19 12:27:07.282862
50e298ff-3d5f-48fa-b859-8b6abc73a233,Margaux,Klein,renaultclaire@example.org,+33 2 23 44 29 44,FR7340192927524372805129276,"42, chemin de Vincent, 82370 Saint Jacquesdan",Ollivier-la-Forêt,FR,HIGH,2025-08-09 23:01:00.045223
37a2f4b0-3108-42bb-9e10-eed7a9e0e8f5,Odette,Rossi,alexnormand@example.net,06 64 28 60 47,FR1465801856945441496739385,"200, avenue Perrin, 67206 Marty-sur-Mer",Deschamps,FR,MEDIUM,2025-01-15 02:19:23.601716
7147c614-aebd-4dbf-bfb2-7f2516ee2ec1,André,Legendre,boyerjeannine@example.net,+33 2 52 11 92 69,FR9021244717465421406650442,"rue Juliette Carlier, 22760 Nicolas-les-Bains",Lecoqnec,FR,MEDIUM,2025-02-02 13:59:34.139176
3c040161-31ec-47d3-b7d2-f740fd0c9230,Lucy,Gautier,qauger@example.org,+33 (0)2 21 19 47 07,FR7020064256908776618306719,"16, rue de Poulain, 68973 Faure",Samson-la-Forêt,FR,LOW,2025-12-13 06:08:02.342506
98f384ed-c522-43ac-a0e1-0edf5b09cf6f,Joseph,Lenoir,jacobmargaud@example.org,0534157173,FR5820309376184787005050613,"429, rue Guyon, 19600 Sainte Laure",Saint Martine,FR,LOW,2025-12-13 23:33:27.496638
fd90e4e8-cc42-41bc-8810-e97f085b2cbe,Alexandre,Giraud,le-gallvalentine@example.org,03 23 91 11 79,FR1993136565198253092511426,"38, rue Inès Fournier, 18202 Mallet-sur-Merle",Durand,FR,MEDIUM,2026-05-31 14:32:34.301072
12485e59-fbd5-4e72-8ce8-a9d3d7429be0,Édouard,Robert,colinemmanuel@example.net,0559723248,FR3076329092791456083318195,"14, rue Gérard, 87964 Mahe-les-Bains",Leconte,FR,HIGH,2026-07-02 01:12:23.041085
dc7514ac-af49-4b4e-9130-5fc54b51072a,Bernard,Imbert,roland36@example.com,0631010822,FR5707811379956353153136363,"770, rue Bourdon, 58282 Besson-les-Bains",Fouquet-sur-Mer,FR,LOW,2025-12-01 17:38:11.064994
8bb7543a-9e47-4667-9a04-dea819670e63,Richard,Renaud,gilbert09@example.org,0261177625,FR0434929298316873977406335,"39, rue de Delattre, 06141 PeronVille",Laportenec,FR,LOW,2025-08-12 03:39:56.021107
1f6d5d52-f55f-4ec9-9616-cde9bdc35e9c,Susanne,Grenier,sauvageclemence@example.org,+33 (0)1 43 63 25 43,FR3710742799077262570165804,"489, rue de Legendre, 42853 Sainte Bernard",Sainte Aiméedan,FR,LOW,2025-11-22 07:41:45.685795
681f85f1-46a4-4e6f-8607-537e77ed9b91,Aimée,Poulain,madeleinevaillant@example.net,+33 (0)3 58 25 38 17,FR8693355486401557788178847,"4, rue Édouard Michaud, 22395 Saint Jacques-la-Forêt",Saint Colette-les-Bains,FR,MEDIUM,2026-05-28 05:18:19.012367
48c71f02-c515-4d46-909e-ae2851ea3b64,Dorothée,Techer,cousinarnaude@example.net,+33 6 65 67 04 31,FR5603856955798877492424375,"chemin Jacquet, 58270 Renard-sur-Mendès",Renault-les-Bains,FR,MEDIUM,2026-08-07 23:07:39.264325
d99bb34a-76ef-46be-9a1b-29caafee0601,Virginie,Neveu,isaacgomez@example.org,+33 (0)4 71 92 74 52,FR2938055257828410672752088,"57, rue de Moreno, 93552 Lagarde",Sainte Augustin-les-Bains,FR,LOW,2026-01-04 07:51:44.190083
737bd9ca-0446-4445-8199-118b8f6d9cf1,Gabriel,Le Gall,marechallaure@example.org,04 91 15 09 39,FR2783430187186375998056265,"5, chemin Thibault Cohen, 71189 Petitjean",Traorenec,FR,LOW,2026-04-06 03:10:26.585998
04d8f464-48be-40d4-9b54-e3d7ed552775,Sébastien,Goncalves,achauveau@example.org,+33 (0)2 76 34 78 51,FR5896106462879232648704947,"1, chemin Ribeiro, 81954 Denis-la-Forêt",Colindan,FR,LOW,2026-06-20 10:48:31.058359
7277c5fe-d74d-40b9-be4a-ec1798ca382e,Madeleine,Moulin,mathieupaulette@example.com,02 14 95 97 96,FR2047158904290257252045650,"418, rue de Salmon, 13713 Devaux",Gomes,FR,LOW,2026-04-23 00:47:30.931830
de4624c5-1e3e-4f29-814e-822270ddbf8d,Marianne,Hernandez,marianne51@example.net,0276028457,FR4665213283389888167112075,"82, boulevard de Ledoux, 43276 Leroy",Saint Gilbert-les-Bains,FR,MEDIUM,2026-01-11 15:51:29.004885
81194162-2278-4cbc-9e14-f511654607bc,Thibault,Marchand,gilleschevalier@example.com,+33 (0)2 23 07 60 31,FR9108907140140119393250124,"48, boulevard de Mercier, 13939 Ledoux-sur-Garcia",Carpentier-sur-Mer,FR,LOW,2026-08-01 10:21:20.272888
83434aba-94db-48f7-9377-13608ed98676,Jean,Faivre,pageseugene@example.org,04 97 92 71 25,FR7666383615171827548015716,"447, avenue de Charpentier, 54293 Sainte Margaretboeuf",Richard,FR,LOW,2026-08-26 14:29:00.651421
4b5523e0-cae7-4652-8c6e-69e0d7e1c5c7,Claudine,Maillet,delaunaybrigitte@example.net,+33 (0)2 51 26 69 12,FR4715353961367499465796784,"2, avenue Colette Grondin, 80237 Saint Nathalie",Saint Colette,FR,LOW,2026-01-04 09:35:58.969777
0f47333f-291b-401e-b222-6a445df25444,Joseph,Weber,honore49@example.net,+33 (0)2 23 87 73 47,FR6578485880061675677002842,"74, rue Hélène Parent, 62775 Pottierdan",Guilbert-les-Bains,FR,MEDIUM,2025-09-01 04:18:16.637545
885ac789-c286-40be-941d-1a92edb0a8ff,Anaïs,Charles,ymaury@example.net,0437500902,FR8755905616556503334911415,"chemin de Morel, 58773 Duhamelnec",Lefebvre,FR,LOW,2026-01-17 10:33:19.806357
27a717e5-58ce-4a33-95a0-68c8bc2c39ef,Jacqueline,Simon,alexandria96@example.com,+33 (0)7 51 35 78 52,FR3194563718344049639191954,"476, rue Manon Hernandez, 64923 Lesage",Bouvier-sur-Mer,FR,LOW,2025-06-25 16:54:14.858557
88967fcf-43c3-452c-96f9-122decc9db06,Philippe,Ferrand,wleconte@example.net,+33 1 46 82 97 37,FR8748969083572324665136442,"436, rue Olivier, 04351 Barthelemy",Vaillantnec,FR,PEP,2025-07-01 07:58:56.472203
eb03bb7c-6bdc-4a0d-8e8d-5d6baca94be6,Auguste,Renaud,richarddufour@example.org,0430820700,FR5015941651623198189847139,"79, rue de Briand, 27247 Saint Marcel-la-Forêt",Lejeune-la-Forêt,FR,LOW,2026-05-19 09:17:34.802927
3130c2fd-e48e-4790-b0b4-edcfd8de8fd1,Bertrand,Marin,martine15@example.net,06 73 42 57 54,FR6309003486451837606441343,"16, rue Valentine Valette, 62582 Le Rouxnec",Saint Marthe-la-Forêt,FR,LOW,2025-08-31 22:09:33.166943
dee7352b-bb91-4ed9-b4fa-ad03cf55b134,Adrienne,De Oliveira,cecile00@example.net,+33 5 96 20 63 45,FR6691123829657724295431652,"130, boulevard de Toussaint, 29191 Philippe-la-Forêt",Girard,FR,LOW,2025-06-16 00:05:49.633428
1ee2e560-0d4d-4164-a4f8-79ffa4372b9f,Aurélie,Brunel,henri15@example.org,+33 (0)1 44 86 77 13,FR7133447626393436262044397,"171, rue Tristan Jacquot, 50803 Delannoy",Neveunec,FR,LOW,2026-02-15 18:22:09.844747
4bb022c9-5e9d-4791-8757-b600ffc50423,Pierre,Legrand,pascalcharles@example.org,0375759900,FR7848964652809242875721586,"6, rue Didier, 35865 Perret",Charles,FR,LOW,2025-11-17 18:58:03.520947
7ad9012c-a58a-4599-9afd-2e7678308383,Patricia,Aubry,bernadette25@example.net,02 85 87 03 20,FR8132074276170758777121513,"58, boulevard de Lecomte, 74104 Gosselin-les-Bains",Garnier-sur-Mer,FR,LOW,2026-03-11 05:59:45.152908
1f2afb27-2e8d-4c7c-88e0-13e89215c674,Margaret,Gauthier,andre41@example.com,0244520177,FR3774905097592304501896164,"11, rue Chevallier, 97461 Jourdan",Mathieu,FR,LOW,2025-04-02 03:19:20.305942
723f4558-0a3f-454e-b3eb-68519a518692,Suzanne,Lesage,marianne92@example.com,+33 (0)4 98 83 77 67,FR1149961659266108573278814,"8, rue Gilbert Pottier, 38961 Barbe",ColletVille,FR,LOW,2025-10-03 13:06:49.201239
dcbaebac-6b7d-4ddb-9aac-fb5113a851a8,Benjamin,Blanchet,grosaudrey@example.com,+33 (0)6 36 94 54 91,FR4280172260164597794523219,"7, rue de Thomas, 50219 Saint Marcelle",Jacquesnec,FR,LOW,2026-05-23 16:23:19.085546
dfb8687a-e210-464c-832c-7e975e237405,Noémi,Marion,nbailly@example.net,0540412203,FR9410303723683147276012277,"boulevard Patrick Renaud, 37683 Rouxboeuf",Saint Louise,FR,LOW,2026-05-08 05:34:46.613100
9b5e836d-5ef9-44fc-aac8-87e1a4fccf97,Aurore,Legros,lgallet@example.net,0164767899,FR2373080695814671795760243,"93, boulevard Pottier, 43716 Payet-la-Forêt",Delattreboeuf,FR,LOW,2026-03-31 11:57:22.423385
ede06a04-4476-4496-9f92-0238a69853cb,Susanne,Renard,rolandblot@example.net,+33 (0)6 99 22 32 97,FR9616743380054522801561931,"65, boulevard Da Costa, 20973 TexierBourg",Sainte Susanne,FR,LOW,2025-07-26 23:37:41.403126
997b7bf7-bdc3-4361-bdd2-f9fe6931a1a6,Zoé,Faivre,gautiersabine@example.net,+33 (0)1 72 81 21 35,FR6524787125521376037548214,"45, boulevard De Oliveira, 97639 Gilbert",Lejeunedan,FR,HIGH,2026-07-23 08:33:25.342781
0a4b08bd-746b-4f9b-9c21-598468c4bf70,Diane,Normand,antoine72@example.org,+33 (0)2 31 55 62 60,FR3260290846684550489267389,"46, rue Auguste Tanguy, 42499 Dijoux",Jacquet-sur-Mer,FR,MEDIUM,2024-11-02 20:36:49.196978
060642b9-ace5-4376-bab2-1e6f2326ae88,Françoise,Langlois,olivie20@example.org,0380468105,FR4848510174907539989354492,"61, boulevard de Olivier, 97456 Perrin-les-Bains",BouchetBourg,FR,LOW,2024-11-02 10:36:14.166237
938d463d-ba54-40aa-8771-76f3e8a0e286,Audrey,Dumont,cbenoit@example.org,0549988649,FR6876776228277288137702851,"chemin Masse, 37141 BrunetBourg",Schneider,FR,LOW,2026-08-20 23:26:03.403382
0066bd94-f0c4-471c-b5e3-5c84bd11d749,Thibaut,Cousin,yleroy@example.org,+33 5 62 04 43 27,FR1801851067949756792287772,"boulevard de Lejeune, 49338 MaillotVille",Guyon-la-Forêt,FR,LOW,2025-12-11 21:14:38.808996
8ec9bae0-a5f7-4e44-8e9a-dcacf3967c24,Jacques,Neveu,masselouise@example.net,0253813989,FR1709837801820433971895690,"avenue Jules Legros, 04980 Prévostnec",Robin,FR,LOW,2024-11-18 19:14:24.275752
f89c5249-610e-47ca-a068-648f732112d9,Eugène,Allard,sebastienmeunier@example.org,0233246209,FR7152004615265461033993788,"rue Timothée Barthelemy, 70516 Sainte Antoinenec",Moreau,FR,LOW,2025-03-11 16:07:29.611603
e27b8c7d-32d7-46b4-83c4-a74b85fab42e,Jacqueline,Parent,hoaraupaulette@example.net,+33 4 63 96 71 83,FR4825823868700794200749465,"340, boulevard de Thibault, 09407 Sainte MartheBourg",Pages,FR,HIGH,2025-10-07 13:16:10.929007
ea67cde4-5e8a-45b0-9ca3-2f4e94102311,Roger,Lesage,juliettebodin@example.com,0390743553,FR4679502097002687681180715,"36, rue de Denis, 59479 Hebert",Saint Noémi,FR,LOW,2024-09-10 12:08:53.854486
b18894ab-af92-4a94-8ad8-65132287818b,Roger,Bazin,leon19@example.net,0367375047,FR9093036149872839992192124,"13, boulevard de Bonneau, 32797 De SousaVille",ClercVille,FR,LOW,2026-05-12 18:48:21.309131
0dbffc63-38d9-4df0-b976-9c4cabee9a34,Tristan,Lesage,hparis@example.net,07 85 80 30 46,FR3087506351903613325411076,"44, avenue Dupuis, 43952 Sainte Dorothée",Legrand,FR,MEDIUM,2026-03-16 17:24:46.566415
1465eedc-a233-4272-acb4-53ecf09ec69b,Laure,Navarro,toussaintcaroline@example.net,+33 (0)2 31 00 65 12,FR6307049611080466196399076,"691, rue de De Sousa, 66436 Olivier-sur-Nicolas",Saint JeannineBourg,FR,MEDIUM,2025-11-03 03:32:49.421727
99b035cd-bdc2-4661-80de-43b233836686,Zoé,Leclercq,luciegregoire@example.com,0562797232,FR6700249685498227495450892,"780, rue Luc Riou, 25904 Sainte Laurentdan",Brunelboeuf,FR,LOW,2026-05-11 10:21:10.115899
022ef268-6216-4da0-9b92-3ff872f94d16,Geneviève,Daniel,astrid52@example.org,01 72 73 03 37,FR8793375636205015081247395,"rue Jacquet, 22324 Fouquet",Maillot,FR,LOW,2026-05-08 03:54:28.979496
cc5ff95d-e139-43cb-a5c8-62e9ea6c4162,Patrick,Colin,alphonseschmitt@example.com,+33 (0)1 47 26 15 34,FR9173552896112233865596309,"62, rue Lombard, 35993 Grégoire",Camus-sur-Lacroix,FR,LOW,2026-02-09 07:59:40.258537
cedadd08-2f50-49da-afb8-71499d2eec9a,Sabine,Lelièvre,brundanielle@example.com,0808725587,FR4877496903337363466925481,"avenue Diane Benard, 29697 Sainte Denise",Marques-sur-Launay,FR,LOW,2025-07-22 14:42:42.826030
bd53c98d-5982-4952-b86b-2feebc5a42b5,Aurore,Lejeune,suzanne75@example.com,01 49 27 34 15,FR8814888143111508353544439,"540, chemin Sabine Antoine, 51941 Boulay-sur-Bègue",Sainte Marcelle,FR,LOW,2025-09-05 12:49:34.379676
012752b5-d87d-48bf-aa5f-9983cb6e283d,Patricia,Gérard,odumas@example.net,+33 6 63 89 87 75,FR5415366377805292407553666,"109, rue Rémy, 72744 Raynaud-sur-Baudry",Weber-sur-Mer,FR,MEDIUM,2026-07-21 01:22:12.571703
ca332ba6-3ae8-4144-801c-ee98845d4729,Christophe,Joubert,eroche@example.org,0630412182,FR5809702316433481705802566,"boulevard Humbert, 61860 Sainte Lucas-les-Bains",Ruiz,FR,LOW,2025-07-08 18:28:49.284320
1da5357e-70bd-454c-9f53-55f183f0140d,Mathilde,Chartier,mleroux@example.net,0357874302,FR0671693859777901475469263,"77, rue de Rocher, 72197 RocherVille",Barbier,FR,PEP,2025-03-15 01:03:35.394264
7b7cf0bd-8b47-4f83-b6f9-06c4bb71513a,Lorraine,Tanguy,margot13@example.com,02 52 51 18 56,FR2472438070176563600412577,"boulevard Descamps, 31830 Jolydan",Renard,FR,LOW,2024-12-29 16:01:54.111237
0e6c03b6-d64c-4f49-8578-8c6149e374de,Alfred,Seguin,schmitttheodore@example.org,03 22 10 42 75,FR7923083708164709006335331,"1, rue Maggie Laroche, 09325 Saint Monique-les-Bains",Sainte Denise,FR,LOW,2024-11-13 17:12:24.300536
87a2c8ea-4c80-4184-86dd-278d872b20c0,Victor,Breton,laurenceguillaume@example.net,05 67 13 31 55,FR6120650637314950136497189,"6, avenue de Potier, 97398 Le Roux",Bousquet,FR,LOW,2026-03-06 11:23:23.298642
220aa634-9148-420e-8e74-6ca407f8457d,Marie,Prévost,vmercier@example.org,05 24 83 89 03,FR9409143639102574326303975,"90, chemin Odette Laurent, 29967 Le Goff",Leclerc,FR,MEDIUM,2025-09-25 00:18:01.167086
3e9573c7-53f6-424d-9b33-df10d00ac040,Margot,Menard,julieweber@example.net,0329701713,FR9802321298338167423362934,"53, rue Agnès Chauvin, 48271 Besnardnec",Bourdonnec,FR,LOW,2026-03-05 10:59:20.795433
6ee8b9ae-054c-45a0-973d-dc5a192a8167,Thérèse,Leduc,ledouxalex@example.com,+33 (0)4 57 98 28 24,FR6467474689715273230085766,"86, boulevard David Lejeune, 05227 Moreno-les-Bains",Ledoux,FR,LOW,2025-07-11 18:18:42.158046
b6284d67-3b7d-4f87-8fc7-8dbb480a0200,Pierre,Pires,danielle75@example.net,+33 (0)5 32 63 37 05,FR8002497243992011669183626,"98, avenue de Coste, 39851 ChrétienBourg",Sainte Sylvie-les-Bains,FR,LOW,2025-03-11 13:41:54.673320
cb30efaa-8d1a-41e7-bc8b-a56b156bdd17,Marc,Bouvet,trocher@example.org,+33 7 60 11 68 64,FR8762252237281793230234679,"51, avenue Denis, 35165 Martinez",Huet-sur-Martel,FR,LOW,2025-08-16 11:32:24.200734
15a3645d-2500-4441-8f49-91dcf815ca19,Patricia,Roussel,bonnetrene@example.org,+33 (0)2 37 38 06 98,FR9847759655553566905510762,"9, rue Alexandrie Sauvage, 79802 Buissonnec",Bernard,FR,LOW,2026-08-17 10:36:16.521072
8f98cddf-9ffb-4b43-9fbb-eabaa771df1a,Sylvie,Lebrun,couturieragnes@example.org,0596397691,FR4956716493289802714872717,"22, avenue Auger, 04264 Jacob",Vasseur,FR,LOW,2026-02-03 09:34:34.154989
459bbd4f-17cf-4af1-bd2c-e1aba344fada,Margot,Ollivier,chartiergregoire@example.net,02 34 53 99 15,FR8966863341411159319525690,"boulevard de Aubert, 49533 Pires",Potier,FR,HIGH,2026-07-10 06:28:23.764602
67a68fea-9563-4d8e-8684-7b1d212b3d8b,Gilbert,Dijoux,franckdelaunay@example.org,04 70 24 37 72,FR5294209548149737460523302,"34, boulevard Michaud, 43532 Lévêquenec",Guérin-la-Forêt,FR,LOW,2025-03-21 07:37:01.649665
b4817612-ea06-4e00-bf8d-fe2a6a695d12,Léon,Bonnin,ipereira@example.com,+33 (0)4 63 72 92 77,FR3342333059126620157201859,"13, rue Chauvin, 62409 Giraud-sur-Guibert",DialloBourg,FR,MEDIUM,2026-03-18 04:08:55.770948
942612d3-5fb8-4588-9728-68806a019e0f,Thérèse,Delahaye,oparis@example.net,04 98 01 11 17,FR6383099974192676492151826,"888, boulevard Mary, 68830 Saint MargauxBourg",Joseph,FR,LOW,2026-01-16 21:32:12.586140
5b7c21ef-dc58-464e-ab29-630e270f74d6,Aimé,Berthelot,hbouvier@example.org,+33 3 59 21 84 01,FR1518458260340848729758598,"1, rue Roche, 19406 Lucas",Courtois-sur-Fabre,FR,LOW,2025-11-02 08:12:12.561018
e623bf9f-d591-45d7-911d-04052918659a,Roger,Rodriguez,jsanchez@example.com,0524267146,FR4828314359892625660931418,"661, rue de Étienne, 42896 Rodrigues",Paris,FR,PEP,2024-09-03 06:15:53.168635
c59a413f-6c44-44d4-ab7c-98559d92d9b1,Alexandria,Louis,yduval@example.org,+33 4 65 97 18 59,FR7748491025625889679240822,"640, rue de Potier, 77528 Vidaldan",Bigot,FR,MEDIUM,2025-08-28 22:11:15.433158
46205f92-6b9c-4cd4-800d-339c3a8af1d4,Robert,Gilbert,thibaultbousquet@example.org,0554511131,FR0329014870682778816093068,"890, boulevard Jean, 22176 Lucas",BenardVille,FR,HIGH,2025-07-01 20:18:34.076704
83f1b102-8443-4ac3-ae26-813aeb0458a9,Alex,Picard,frederic53@example.net,+33 (0)4 43 47 44 30,FR0296348079705097545105265,"avenue Louis Clément, 67626 Bouchet",Sainte Aimé-les-Bains,FR,HIGH,2026-03-12 02:55:54.013995
6d736572-5569-4b51-9cdd-a69e1d49d82e,Philippe,Jean,xdelaunay@example.com,0567284177,FR5822560531340266502374167,"75, avenue de Payet, 15210 Saint Honoré",Charrier,FR,MEDIUM,2024-09-06 00:37:56.956954
e24c71e4-4d9a-422e-8932-aa0082331e73,Marianne,Gomez,potierveronique@example.com,01 41 67 44 71,FR6563928234143637189239231,"5, rue Launay, 03731 Robin",Sainte Anouk,FR,LOW,2025-09-14 12:53:17.992640
ce35c4a5-969c-414a-a5cb-10cea9094225,Martine,Couturier,matthieumarques@example.com,01 82 86 04 14,FR1454563502000534749162475,"2, rue de Normand, 70888 Rémy",Traore,FR,LOW,2026-04-10 18:29:40.837816
52f4c263-a6da-40bb-abda-b679961ed31e,Noémi,Merle,noel43@example.net,02 32 12 91 09,FR6633711895473820236848557,"8, boulevard Constance Simon, 21713 Grenier",Charpentier,FR,LOW,2024-09-29 06:04:09.986288
b32f80e1-2528-412d-b9bb-4813b1d35d8e,Geneviève,Bonnet,nicolechauvin@example.com,+33 (0)3 20 78 68 66,FR5894320293908788443448123,"14, rue de Lopes, 18376 Saint Valentine",Joubert,FR,LOW,2024-11-19 22:14:32.527928
09873976-09f4-4a53-b171-c7a4b1e44b8a,Manon,Perrot,victor18@example.com,+33 5 55 94 50 05,FR0534240891649837354396273,"27, rue Céline Gonzalez, 22293 Marin-sur-Chauveau",Jourdan,FR,LOW,2025-03-21 02:00:35.682615
5414c3ba-80f0-41b6-ba58-417d2e5142fc,Thierry,Goncalves,theresecarlier@example.net,+33 2 18 21 63 76,FR3718209166010023142900185,"87, chemin Rémy, 61258 Lefèvre",Jacquot-la-Forêt,FR,LOW,2025-11-28 10:07:34.814563
c93e8074-13cb-4197-803a-65d50df2b25f,Gérard,Lefebvre,henryemilie@example.com,+33 (0)5 58 20 30 36,FR6262543617213145195151092,"359, avenue de Gérard, 85803 Ferrand",Lévêque,FR,PEP,2026-05-28 12:28:34.232297
9ba243ef-c1b3-43b5-ba8b-3ec84cfc67f2,Richard,Didier,remy10@example.org,+33 4 72 26 77 11,FR9896421522655767695236687,"236, avenue de Laine, 73895 Boutin",Saint AgnèsVille,FR,LOW,2025-01-22 13:08:49.543427
b6ed2643-5762-4a49-8197-997f6e1db8ec,Claude,Durand,frederique72@example.org,+33 (0)4 87 52 47 28,FR0863330212606501917920252,"1, avenue de Gérard, 97233 Bernier-les-Bains",Rocher-la-Forêt,FR,MEDIUM,2025-08-05 12:23:40.313535
bcb89c1d-4bac-4982-8581-9a97d42c4d67,Michelle,Marques,simbert@example.org,0246200928,FR8320667849843624186236903,"891, chemin Marcelle Clerc, 51947 GaillardVille",Jourdan,FR,LOW,2025-07-02 22:36:00.353291
a0421683-4251-4d48-b90b-0d4fcaf728c5,Richard,Nicolas,garnieragnes@example.net,0155342811,FR7239043830341990970051405,"735, chemin de Dumont, 89790 Sainte AnoukBourg",Becker-les-Bains,FR,LOW,2024-09-13 08:35:06.192758
74db36e3-2e64-44c7-9a0f-34ccf01f8453,Stéphanie,Weber,ccoste@example.com,+33 2 85 71 13 32,FR4828898572545960633991297,"chemin Lévy, 97621 Gauthierdan",Roy,FR,HIGH,2026-07-10 08:45:59.392434
0c3d22c2-8527-4acd-b5e6-276a2f2e5dae,Isaac,Mercier,hortense55@example.org,+33 (0)3 27 74 74 72,FR4719705466927589551687409,"18, rue Charpentier, 48262 Alexandre-sur-Legrand",Chevallier,FR,PEP,2026-05-27 14:40:46.315086
36b442bb-dba0-4d50-852f-0296f819da4c,Marguerite,Morin,chantal78@example.com,+33 (0)2 31 21 66 36,FR4551559737147082723590960,"13, rue Thierry, 87533 Fleury",Perez,FR,LOW,2024-12-08 14:13:34.587885
f4cad99e-a07b-4608-909f-433960b6d373,Robert,Lebon,legermichele@example.com,03 63 42 01 65,FR6842356778265960893199255,"82, rue Sophie Parent, 52369 MaceVille",Marchanddan,FR,MEDIUM,2025-12-06 18:31:16.029970
9cfca9e7-483d-46e9-a5ab-d7f3e1dfb16e,Inès,Pereira,carpentiernoemi@example.org,03 21 96 35 33,FR2690550448177665586851276,"992, avenue Roland Delmas, 88796 Couturier-la-Forêt",Perrin-sur-Fernandez,FR,LOW,2026-04-07 18:41:40.638756
8d0c046b-0f5a-41a8-849a-fbbbdad264d4,François,Blanc,chauvetantoinette@example.org,02 40 78 90 46,FR4833786137157660538444463,"1, rue Besson, 66939 Prévost-sur-Daniel",Masse,FR,LOW,2026-08-22 07:08:57.172204
